ID;Age;Experience;Income;PostCode;Family;CBAvg;Education;CustomerCode;Mortgage;SecuritiesAcc;DepositAcc;OnlineBanking;CreditCard;dateReq;LoanAmount;PersonalLoan
2228;61;35;59;20840;4;1.70;2;320691;0;0;0;1;1;26/10/2022;10;0
2230;46;22;72;21711;4;1.40;2;321152;149;0;0;1;1;26/10/2022;25;0
2231;36;11;183;24704;1;3.00;3;323916;0;0;1;1;1;26/10/2022;15;1
2236;63;37;141;22121;2;6.90;1;321620;0;0;0;1;1;26/10/2022;20;0
2238;30;5;134;22647;;0.00;1;322050;0;0;0;1;1;26/10/2022;25;0
2244;54;28;79;21342;3;1.70;2;321007;150;0;0;1;1;26/10/2022;15;0
2246;54;28;33;24111;2;0.70;2;323007;0;0;0;0;1;26/10/2022;25;0
2257;56;31;13;24305;4;0.90;2;323430;76;0;1;1;1;26/10/2022;10;0
2263;55;29;131;25070;2;0.70;2;324410;0;0;0;0;1;26/10/2022;15;1
2272;60;34;101;24228;3;4.40;1;323215;0;0;0;1;1;26/10/2022;20;0
2274;27;1;83;21775;4;2.10;3;321257;0;0;0;1;1;26/10/2022;10;0
2280;47;23;34;21711;4;0.60;1;321153;0;0;1;1;1;26/10/2022;25;0
2282;57;32;31;25032;3;1.30;2;324243;0;0;0;1;1;26/10/2022;20;0
2283;38;14;90;24110;2;2.70;1;322987;0;0;0;1;1;26/10/2022;10;0
2285;47;23;22;24201;4;0.60;1;323175;0;0;0;1;1;26/10/2022;25;0
2297;27;3;82;24305;2;0.20;1;323435;0;0;0;0;1;26/10/2022;25;0
2298;59;35;31;24063;3;0.40;2;322851;0;0;0;1;1;26/10/2022;20;0
2299;48;24;9;22630;4;0.50;2;322019;0;0;0;0;1;26/10/2022;15;0
2303;42;17;155;22806;1;7.00;1;322181;0;0;0;0;1;26/10/2022;25;0
2304;47;21;89;24720;2;0.80;3;324048;0;0;0;1;1;26/10/2022;15;0
2306;32;7;185;22002;2;6.70;1;321276;0;0;1;1;1;26/10/2022;25;0
2312;62;37;115;20245;4;3.40;2;320446;0;0;0;1;1;26/10/2022;10;0
2314;58;32;54;24035;3;0.30;2;322817;0;0;0;1;1;26/10/2022;25;0
2318;31;5;129;25814;3;5.90;3;324866;319;1;1;0;1;26/10/2022;10;1
2331;31;5;72;25133;4;1.80;2;324460;242;0;0;1;1;26/10/2022;25;0
2333;40;16;35;24022;1;1.40;3;322732;0;0;0;1;1;26/10/2022;25;0
2334;45;21;61;25812;3;0.70;1;324834;0;1;1;1;1;26/10/2022;20;0
2338;43;16;201;25054;1;10.00;2;324337;0;0;0;0;1;27/10/2022;15;1
2339;42;18;130;24611;2;7.50;1;323862;0;0;0;0;1;27/10/2022;20;0
2344;58;34;55;20032;1;0.80;1;320192;168;0;0;1;1;27/10/2022;25;0
2345;65;40;20;24608;3;0.50;1;323832;102;0;0;1;1;27/10/2022;20;0
2347;52;26;59;22660;2;1.50;2;322072;239;0;0;0;1;27/10/2022;15;0
2348;64;39;8;22104;3;0.10;3;321546;87;0;0;0;1;27/10/2022;15;0
2349;51;25;85;24015;4;4.90;1;322714;0;0;0;1;1;27/10/2022;25;0
2351;52;28;22;21711;2;0.40;1;321154;0;0;0;1;1;27/10/2022;25;0
2352;55;31;74;24611;2;3.20;3;323863;0;0;0;1;1;27/10/2022;25;0
2354;61;36;12;23023;4;0.60;2;322295;0;0;0;1;1;27/10/2022;10;0
2356;56;31;74;24220;3;1.60;3;323193;0;0;0;1;1;27/10/2022;25;0
2357;31;5;184;22064;4;3.40;2;321502;0;0;1;1;1;27/10/2022;20;1
2360;36;12;123;25060;2;5.60;2;324368;0;0;1;1;1;27/10/2022;20;1
2365;59;35;88;24223;2;1.60;1;323201;0;0;0;0;1;27/10/2022;15;0
2368;26;1;80;25616;4;0.20;1;324672;0;0;0;1;1;27/10/2022;10;0
2369;48;22;78;24588;3;2.10;1;323779;0;0;0;1;1;27/10/2022;10;0
2371;33;7;51;24040;4;2.10;3;322821;0;0;0;0;1;27/10/2022;20;0
2373;34;10;45;23243;3;2.80;1;322498;153;0;0;1;1;27/10/2022;25;0
2376;55;30;69;21007;4;1.30;3;320711;0;1;1;1;1;27/10/2022;10;0
2383;46;20;185;24131;4;7.50;2;323110;428;0;0;0;1;27/10/2022;20;1
2384;63;39;52;20033;2;1.10;1;320202;0;0;0;1;1;27/10/2022;25;0
2388;28;2;51;24720;4;1.80;3;324052;0;0;0;0;1;27/10/2022;20;0
2390;27;1;41;20033;1;1.90;3;320203;0;0;0;0;1;27/10/2022;20;0
2393;44;20;138;24143;2;3.30;1;323152;0;0;0;0;1;27/10/2022;15;0
2394;53;28;14;24005;4;0.80;1;322689;0;0;0;1;1;27/10/2022;25;0
2396;44;17;25;25064;3;1.00;2;324395;0;0;0;0;1;27/10/2022;25;0
2397;34;10;43;25014;1;1.70;1;324189;142;0;0;0;1;27/10/2022;25;0
2399;53;29;90;25053;2;0.30;1;324318;217;1;0;0;1;27/10/2022;20;0
2401;61;36;169;21380;2;6.10;3;321065;106;0;1;1;1;27/10/2022;15;1
2411;29;4;130;22630;2;6.70;1;322020;0;0;0;0;1;27/10/2022;20;0
2416;45;21;11;24143;4;0.20;1;323153;106;0;0;1;1;27/10/2022;20;0
2418;25;0;53;20025;2;1.60;3;320131;0;0;0;1;1;27/10/2022;25;0
2419;41;17;28;25616;1;0.70;1;324673;0;0;0;0;1;27/10/2022;15;0
2421;63;39;40;21304;1;0.80;1;320872;118;0;0;0;1;27/10/2022;20;0
2426;54;30;78;22507;4;1.60;2;321890;0;0;0;1;1;27/10/2022;10;0
2429;39;12;108;22717;4;3.67;2;322150;301;0;0;0;1;27/10/2022;20;1
2430;33;7;58;25616;4;2.20;2;324674;0;0;0;1;1;27/10/2022;15;0
2433;54;30;45;22182;4;0.90;2;321779;0;0;0;0;1;27/10/2022;10;0
2438;65;40;114;24608;4;3.40;2;323833;0;0;0;0;1;27/10/2022;10;0
2439;62;37;29;21030;1;0.30;3;320726;0;0;0;0;1;27/10/2022;15;0
2440;51;25;30;21116;3;0.60;2;320792;144;0;0;0;1;27/10/2022;20;0
2442;64;38;38;24305;2;0.30;1;323436;186;0;0;1;1;27/10/2022;15;0
2444;28;3;161;22646;4;1.70;3;322035;422;0;1;1;1;27/10/2022;20;1
2445;60;35;38;24701;3;0.50;2;323883;0;0;0;1;1;27/10/2022;15;0
2448;44;19;201;25812;2;8.80;1;324835;0;0;0;1;1;27/10/2022;20;0
2449;51;26;42;22103;2;0.60;3;321538;0;0;0;1;1;27/10/2022;25;0
2452;51;25;119;23240;1;4.90;1;322468;208;0;0;1;1;27/10/2022;15;0
2457;54;30;39;25211;2;0.80;1;324518;0;0;0;0;1;27/10/2022;15;0
2458;42;17;19;22115;2;0.00;3;321574;85;0;0;1;1;27/10/2022;15;0
2459;46;20;72;23108;2;0.80;3;322408;0;0;0;1;1;27/10/2022;25;0
2460;62;37;41;25060;3;0.90;3;324369;0;0;0;1;1;27/10/2022;20;0
2469;49;23;133;24304;1;7.30;1;323354;0;0;0;1;1;27/10/2022;25;0
2470;43;18;89;22780;1;0.10;2;322168;307;0;0;0;1;27/10/2022;15;0
2471;33;7;81;22122;2;4.50;3;321660;187;0;1;1;1;27/10/2022;20;0
2483;28;4;129;22115;1;1.50;1;321575;0;0;0;0;1;27/10/2022;15;0
2486;61;36;48;24025;3;1.50;1;322776;0;0;0;0;1;27/10/2022;15;0
2496;46;22;70;24701;4;1.90;1;323884;212;0;0;0;1;27/10/2022;20;0
2504;38;14;20;24024;4;0.40;2;322748;79;0;0;1;1;27/10/2022;20;0
2505;48;24;61;21380;2;1.70;1;321067;229;0;0;0;1;27/10/2022;20;0
2507;66;42;39;24520;1;1.90;2;323560;0;0;0;1;1;27/10/2022;15;0
2508;59;34;60;20048;4;2.10;1;320272;234;0;0;1;1;27/10/2022;10;0
2510;36;11;8;23401;4;0.20;3;322570;81;0;0;0;1;27/10/2022;10;0
2511;62;38;52;25616;4;1.30;2;324678;0;0;0;1;1;27/10/2022;10;0
2512;51;27;92;22121;4;3.00;1;321622;0;0;1;1;1;27/10/2022;20;1
2529;57;31;79;21335;3;4.40;1;321001;0;0;0;0;1;27/10/2022;15;0
2530;29;5;44;25812;3;0.10;2;324836;0;0;0;1;1;27/10/2022;25;0
2533;53;28;19;24608;4;0.80;1;323834;106;0;0;0;1;27/10/2022;15;0
2539;37;12;175;22037;2;7.80;1;321443;297;0;0;1;1;27/10/2022;25;0
2550;41;15;63;25060;1;0.70;3;324370;79;0;0;0;1;27/10/2022;25;0
2552;46;22;43;22120;2;2.10;3;321591;0;1;1;1;1;27/10/2022;25;0
2563;45;21;39;22521;2;2.10;3;321911;184;0;0;0;1;27/10/2022;15;0
2564;39;13;94;20401;1;1.50;3;320551;0;0;0;0;1;27/10/2022;25;0
2568;58;33;142;22333;2;3.90;1;321818;0;0;0;0;1;27/10/2022;25;0
2573;62;32;33;23207;1;1.50;3;322456;140;0;0;1;1;27/10/2022;25;0
2574;58;34;80;20025;2;1.60;1;320134;0;0;0;1;1;27/10/2022;20;0
2577;60;36;30;23711;4;1.30;1;322659;118;0;0;1;1;27/10/2022;10;0
2579;45;21;164;20638;1;5.00;1;320631;0;0;0;0;1;27/10/2022;25;0
2584;37;11;71;21302;1;2.50;1;320864;185;0;0;1;1;27/10/2022;10;0
2586;51;26;70;21320;1;2.80;2;320920;0;0;0;1;1;27/10/2022;20;0
2587;47;23;149;22675;4;6.10;1;322095;0;0;0;0;1;27/10/2022;20;1
2590;64;40;123;20840;1;3.80;1;320692;0;0;0;1;1;27/10/2022;25;0
2591;46;20;152;25814;1;7.40;3;324869;374;0;1;1;1;27/10/2022;15;1
2600;44;20;71;21006;4;2.00;3;320708;0;0;0;0;1;27/10/2022;20;0
2603;52;26;161;23108;4;4.30;1;322409;0;0;1;1;1;27/10/2022;20;1
2608;57;33;49;24305;4;1.50;1;323440;214;1;1;1;1;27/10/2022;10;0
2609;61;35;79;24024;2;2.00;1;322750;194;0;0;1;1;27/10/2022;15;0
2616;57;32;68;24542;4;0.70;1;323662;191;0;0;1;1;27/10/2022;10;0
2620;33;8;62;22023;3;2.30;1;321341;98;0;0;0;1;27/10/2022;25;0
2624;42;17;111;24304;3;3.00;1;323355;0;1;1;0;1;27/10/2022;15;1
2631;63;37;113;24611;4;1.70;3;323864;0;0;0;1;1;27/10/2022;10;0
2644;63;38;14;22630;4;0.40;2;322022;86;0;0;1;1;27/10/2022;10;0
2670;43;18;10;21202;2;0.10;2;320808;0;1;0;0;1;27/10/2022;20;0
2676;31;1;70;22115;2;1.75;3;321576;0;0;1;1;1;27/10/2022;20;0
2685;30;5;98;22028;4;1.80;3;321410;129;1;1;1;1;27/10/2022;15;0
2693;46;20;82;20230;2;1.70;2;320416;0;0;0;1;1;27/10/2022;25;0
2695;45;19;85;24720;3;2.10;1;324064;0;0;0;1;1;27/10/2022;25;0
2699;38;14;122;25812;2;8.00;1;324839;0;0;0;1;1;27/10/2022;10;0
2701;31;5;39;24520;4;2.20;2;323561;0;0;0;1;1;27/10/2022;15;0
2704;51;27;71;22521;1;2.60;2;321914;0;0;0;0;1;27/10/2022;20;0
2708;35;9;131;20082;3;0.30;3;320352;0;0;1;1;1;27/10/2022;10;1
2709;49;24;75;25670;1;2.80;2;324771;160;0;0;0;1;27/10/2022;25;0
2712;39;14;34;24232;4;1.70;1;323231;0;0;0;1;1;27/10/2022;25;0
2715;46;20;158;22870;3;5.40;1;322249;432;0;0;0;1;27/10/2022;15;1
2718;23;-1;45;25422;4;0.60;2;324574;0;0;0;1;1;27/10/2022;25;0
2721;48;23;32;23302;1;0.10;1;322552;0;0;0;0;1;27/10/2022;25;0
2725;49;24;30;20212;4;0.40;2;320392;157;0;1;1;1;27/10/2022;20;0
2728;45;19;69;20840;1;2.80;1;320693;220;0;0;1;1;27/10/2022;15;0
2744;32;8;22;24583;4;0.70;2;323766;0;0;0;1;1;27/10/2022;25;0
2746;50;25;38;25616;1;1.30;2;324683;120;0;0;0;1;27/10/2022;15;0
2747;54;29;49;22703;2;2.10;3;322125;95;0;0;1;1;27/10/2022;15;0
2748;38;12;30;21765;2;1.40;3;321219;0;0;0;0;1;27/10/2022;10;0
2749;32;7;82;24305;1;2.60;2;323443;240;0;1;1;1;27/10/2022;25;0
2752;47;23;32;22251;4;0.60;1;321805;156;0;0;1;1;27/10/2022;25;0
2756;37;11;22;23711;3;0.10;2;322660;0;0;0;1;1;27/10/2022;25;0
2759;62;36;35;24501;2;0.70;3;323537;0;1;0;0;1;27/10/2022;25;0
2762;35;8;44;25045;4;1.00;2;324277;192;0;0;0;1;27/10/2022;10;0
2765;31;5;84;21320;1;2.90;3;320922;105;0;0;0;1;27/10/2022;25;0
2773;55;31;130;22646;4;6.50;1;322036;0;0;0;0;1;27/10/2022;20;1
2777;46;20;140;23106;2;6.30;1;322371;380;0;0;1;1;27/10/2022;20;0
2778;59;33;91;24122;2;0.70;2;323082;0;0;0;1;1;27/10/2022;20;0
2779;56;31;61;22646;4;1.30;3;322037;0;0;0;1;1;28/10/2022;10;0
2784;53;26;25;22123;2;1.00;2;321678;0;0;1;1;1;28/10/2022;25;0
2786;34;9;31;22521;4;1.10;3;321915;85;1;1;1;1;28/10/2022;20;0
2787;36;10;83;24705;1;2.80;3;323926;0;0;0;0;1;28/10/2022;10;0
2790;27;3;34;20065;1;0.20;3;320304;0;0;0;1;1;28/10/2022;25;0
2791;47;22;44;25821;1;1.40;3;324908;0;0;0;1;1;28/10/2022;25;0
2794;57;33;122;24301;2;6.00;1;323266;153;1;1;1;1;28/10/2022;25;0
2801;52;26;28;23207;2;0.70;2;322457;90;0;0;1;1;28/10/2022;15;0
2810;42;16;185;24705;3;2.20;2;323927;0;1;1;1;1;28/10/2022;15;1
2813;53;28;183;26008;3;8.20;3;324977;467;0;1;1;1;28/10/2022;20;1
2815;54;28;53;24002;1;2.20;3;322677;0;0;0;1;1;28/10/2022;25;0
2819;35;9;40;23243;3;0.90;1;322508;0;0;0;1;1;28/10/2022;20;0
2828;37;11;84;20266;4;2.20;2;320503;0;0;0;1;1;28/10/2022;10;0
2832;53;27;45;20405;2;0.80;3;320569;0;0;0;1;1;28/10/2022;25;0
2833;45;21;133;22056;4;5.70;3;321490;0;0;1;1;1;28/10/2022;20;1
2838;39;14;54;22037;2;1.10;2;321447;159;0;0;0;1;28/10/2022;10;0
2839;30;6;181;24542;3;4.10;2;323664;0;0;1;1;1;28/10/2022;10;1
2844;27;3;20;25616;4;1.00;1;324686;134;0;0;1;1;28/10/2022;10;0
2850;45;21;158;24085;2;6.67;1;322902;132;0;0;1;1;28/10/2022;15;0
2853;54;29;183;23105;1;8.10;1;322337;0;0;0;1;1;28/10/2022;25;0
2859;36;11;158;25054;2;7.80;1;324339;114;0;0;1;1;28/10/2022;15;0
2862;42;18;60;22677;4;0.20;3;322108;151;0;0;0;1;28/10/2022;20;0
2864;29;5;70;23101;4;0.00;1;322318;0;0;0;1;1;28/10/2022;20;0
2865;65;41;84;25762;2;0.00;3;324815;0;0;0;1;1;28/10/2022;25;0
2867;46;22;141;20082;2;3.30;1;320354;0;1;1;1;1;28/10/2022;20;0
2869;52;26;31;24223;4;1.80;1;323202;0;0;0;1;1;28/10/2022;20;0
2876;58;33;18;24402;3;0.10;2;323519;0;0;0;1;1;28/10/2022;15;0
2878;58;32;74;25817;2;2.30;3;324887;0;0;0;0;1;28/10/2022;25;0
2883;55;31;69;20082;1;2.70;2;320355;0;1;0;0;1;28/10/2022;10;0
2885;28;2;48;23243;4;2.10;3;322510;0;0;0;1;1;28/10/2022;15;0
2889;55;28;39;24542;3;1.00;2;323665;0;0;0;1;1;28/10/2022;15;0
2891;48;24;18;24304;4;0.20;1;323358;0;0;0;1;1;28/10/2022;15;0
2892;59;33;63;20044;1;1.60;1;320266;0;0;0;1;1;28/10/2022;25;0
2904;58;34;41;25833;3;1.50;1;324948;0;0;0;1;1;28/10/2022;20;0
2908;45;20;40;21763;2;1.30;1;321215;0;0;0;0;1;28/10/2022;20;0
2910;35;8;44;24520;2;1.67;2;323563;0;1;0;0;1;28/10/2022;25;0
2914;39;12;75;24501;3;2.33;2;323539;0;0;0;1;1;28/10/2022;25;0
2920;35;10;64;24542;3;2.30;1;323666;0;0;1;1;1;28/10/2022;25;0
2925;51;26;98;20024;1;1.30;3;320066;0;0;0;1;1;28/10/2022;15;0
2927;53;28;44;22152;2;0.60;3;321737;0;0;0;1;1;28/10/2022;25;0
2932;31;4;54;21741;2;1.00;2;321198;109;0;0;0;1;28/10/2022;25;0
2933;41;16;154;22407;1;7.00;1;321877;0;0;0;0;1;28/10/2022;25;0
2936;53;23;80;23023;1;3.00;3;322298;0;0;0;1;1;28/10/2022;20;0
2938;62;36;89;24022;2;2.00;1;322735;0;0;0;1;1;28/10/2022;15;0
2940;54;24;25;20016;4;0.40;3;320030;0;0;0;0;1;28/10/2022;10;0
2946;45;19;30;24305;3;0.50;2;323447;0;0;0;1;1;28/10/2022;20;0
2949;44;18;14;24720;2;0.10;3;324072;98;0;0;0;1;28/10/2022;25;0
2952;26;2;132;24720;2;2.40;3;324073;0;0;0;0;1;28/10/2022;25;1
2954;61;36;78;21330;3;0.50;1;320975;0;0;0;1;1;28/10/2022;15;0
2955;31;7;42;25822;1;2.40;2;324916;0;0;0;1;1;28/10/2022;25;0
2957;62;38;195;21125;4;5.20;3;320801;522;0;1;1;1;28/10/2022;20;1
2961;55;29;38;20035;4;1.50;3;320231;0;0;0;0;1;28/10/2022;10;0
2964;29;3;41;24588;1;1.90;3;323781;0;0;0;1;1;28/10/2022;20;0
2966;53;27;31;21605;2;0.40;3;321109;104;0;0;0;1;28/10/2022;20;0
2967;32;7;84;21320;3;0.60;2;320926;0;0;0;1;1;28/10/2022;25;0
2968;38;14;95;24102;2;1.90;1;322925;0;0;0;1;1;28/10/2022;10;0
2972;52;25;43;21380;3;1.00;2;321069;165;0;1;1;1;28/10/2022;25;0
2973;31;7;38;22182;1;1.80;2;321786;182;0;1;1;1;28/10/2022;15;0
2976;57;33;43;21016;3;1.50;1;320719;168;0;0;0;1;28/10/2022;25;0
2977;33;8;82;25747;1;2.60;2;324797;0;1;1;1;1;28/10/2022;25;0
2984;56;32;90;25054;2;0.30;1;324341;0;0;0;1;1;28/10/2022;20;0
2993;46;21;64;22104;1;2.90;1;321547;0;0;0;1;1;28/10/2022;25;0
2994;65;40;20;22647;3;0.10;3;322053;0;0;0;0;1;28/10/2022;20;0
2997;42;18;103;21367;1;3.33;1;321049;0;1;1;1;1;28/10/2022;15;1
3000;60;34;44;24143;1;0.20;1;323156;0;0;0;0;1;28/10/2022;25;0
3002;33;7;81;22647;3;1.60;1;322054;0;0;0;1;1;28/10/2022;20;0
3004;52;28;44;20747;3;1.90;2;320679;0;0;0;0;1;28/10/2022;25;0
3005;33;7;88;24583;3;1.60;1;323768;0;0;0;1;1;28/10/2022;15;0
3007;62;37;169;25014;3;5.00;2;324194;184;0;1;1;1;28/10/2022;20;1
3008;63;37;11;21711;1;0.80;2;321160;102;0;0;0;1;28/10/2022;20;0
3009;55;25;92;24550;1;3.00;3;323712;158;0;0;0;1;28/10/2022;10;0
3014;45;21;183;20022;2;1.40;1;320036;0;0;0;1;1;28/10/2022;25;0
3016;44;18;68;22673;4;2.90;1;322091;0;1;0;0;1;28/10/2022;15;0
3019;58;32;49;24005;1;1.40;1;322692;99;0;0;1;1;28/10/2022;15;0
3023;59;33;89;24608;4;1.90;2;323837;0;0;0;1;1;28/10/2022;10;0
3024;63;37;105;22624;4;1.70;3;321986;244;0;0;0;1;28/10/2022;10;0
3025;61;35;78;20840;2;2.00;1;320696;0;0;0;1;1;28/10/2022;15;0
3027;44;20;81;20254;4;0.80;1;320488;228;0;0;0;1;28/10/2022;20;0
3029;63;39;38;22624;3;0.10;3;321987;178;0;0;1;1;28/10/2022;15;0
3032;51;25;29;20212;1;1.40;3;320393;102;0;0;0;1;28/10/2022;15;0
3034;43;19;130;20630;2;4.70;3;320617;221;0;0;0;1;28/10/2022;20;1
3040;34;9;141;25616;2;4.90;3;324689;0;0;0;0;1;28/10/2022;25;1
3044;47;22;42;21754;3;2.70;2;321210;0;0;0;1;1;28/10/2022;10;0
3053;54;30;75;24720;2;3.20;3;324076;0;0;0;0;1;28/10/2022;25;0
3055;45;21;134;22627;4;5.50;2;322007;0;0;1;1;1;28/10/2022;20;1
3063;39;14;75;22521;1;0.10;2;321917;297;0;0;0;1;28/10/2022;25;0
3070;47;20;68;21320;1;2.67;2;320929;0;0;0;1;1;28/10/2022;15;0
3072;32;8;74;23023;4;0.10;2;322299;257;0;0;0;1;28/10/2022;25;0
3075;39;15;31;25032;1;1.40;3;324250;88;0;0;1;1;28/10/2022;20;0
3077;29;-1;62;22672;2;1.75;3;322083;0;0;0;0;1;28/10/2022;25;0
3079;38;13;63;22325;3;0.50;3;321812;190;1;1;1;1;28/10/2022;25;0
3080;55;31;23;25616;2;0.30;1;324692;0;0;0;1;1;28/10/2022;25;0
3082;36;10;78;25064;2;4.50;3;324399;204;0;0;1;1;28/10/2022;15;0
3086;55;29;71;21311;3;0.30;2;320887;0;0;0;0;1;28/10/2022;20;0
3089;56;31;28;24720;1;1.30;1;324078;138;0;0;0;1;28/10/2022;10;0
3092;58;32;42;25020;3;1.40;3;324208;158;0;0;0;1;28/10/2022;25;0
3094;29;5;34;20717;4;0.40;2;320646;0;0;0;0;1;28/10/2022;25;0
3095;50;23;19;20272;1;0.50;2;320510;104;0;0;0;1;28/10/2022;15;0
3096;49;25;43;24102;1;1.60;2;322927;0;0;0;1;1;28/10/2022;25;0
3100;65;40;115;22647;1;2.50;1;322055;174;0;0;0;1;28/10/2022;25;0
3101;52;27;81;20024;4;3.80;2;320069;0;0;0;0;1;28/10/2022;20;0
3103;49;25;30;20025;4;0.90;2;320140;0;0;0;0;1;28/10/2022;20;0
3105;56;31;48;21775;2;2.10;3;321259;0;0;0;0;1;28/10/2022;15;0
3111;44;20;30;25020;4;0.30;1;324209;0;0;0;0;1;28/10/2022;20;0
3117;36;10;21;22008;3;0.10;2;321306;0;0;0;0;1;28/10/2022;20;0
3122;28;2;13;21721;4;0.40;1;321184;0;0;0;0;1;28/10/2022;25;0
3124;44;17;22;24546;3;1.00;2;323694;126;0;0;1;1;28/10/2022;25;0
3125;45;20;198;25053;2;2.80;1;324321;0;0;0;1;1;28/10/2022;15;0
3126;46;20;18;22521;1;0.20;1;321918;0;0;0;1;1;28/10/2022;15;0
3127;57;32;74;22780;4;0.70;1;322172;0;0;0;0;1;28/10/2022;10;0
3130;39;14;10;22705;2;0.30;2;322133;0;1;0;0;1;28/10/2022;10;0
3131;23;-1;82;22152;2;1.80;2;321738;0;1;0;0;1;28/10/2022;25;0
3132;47;22;61;24025;3;2.70;2;322785;168;0;0;1;1;28/10/2022;10;0
3137;60;34;65;25354;3;2.20;3;324557;94;1;1;0;1;28/10/2022;25;0
3141;33;7;31;24303;4;1.00;1;323320;0;0;0;1;1;28/10/2022;20;0
3143;34;8;175;25051;4;1.10;3;324302;0;1;1;1;1;28/10/2022;20;1
3148;26;0;30;24024;4;1.30;3;322752;0;0;0;1;1;28/10/2022;10;0
3150;49;25;25;25122;4;1.00;1;324430;0;0;0;1;1;28/10/2022;25;0
3154;31;5;18;24111;4;0.30;2;323009;0;0;0;0;1;28/10/2022;15;0
3155;27;1;99;24305;1;3.00;3;323454;149;0;0;0;1;28/10/2022;10;1
3161;41;15;158;24304;1;4.70;2;323359;0;1;1;0;1;28/10/2022;15;1
3165;28;4;82;25136;4;0.00;1;324494;0;0;0;1;1;28/10/2022;25;0
3166;63;37;140;21711;2;6.90;1;321163;97;0;0;0;1;28/10/2022;20;0
3167;29;4;80;20028;1;0.80;2;320187;0;0;0;1;1;28/10/2022;20;0
3168;62;38;58;24720;4;1.20;2;324080;228;0;0;0;1;28/10/2022;10;0
3175;49;24;35;24701;4;0.20;2;323887;0;0;0;0;1;28/10/2022;25;0
3178;30;4;83;21007;2;1.50;3;320714;199;0;0;0;1;28/10/2022;25;0
3189;55;25;90;20717;2;4.50;3;320647;0;0;0;0;1;28/10/2022;20;0
3192;30;5;83;23101;4;1.80;3;322319;0;0;0;0;1;28/10/2022;25;0
3194;31;7;140;25616;1;4.00;1;324694;0;0;0;0;1;28/10/2022;20;0
3197;37;7;73;24043;4;1.80;3;322831;0;0;0;1;1;28/10/2022;10;0
3199;34;9;55;22122;4;2.00;2;321664;147;0;0;0;1;28/10/2022;25;0
3206;59;33;38;22407;1;1.40;1;321878;0;0;0;1;1;28/10/2022;15;0
3207;33;7;80;21103;2;1.50;3;320752;0;0;0;1;1;28/10/2022;20;0
3208;56;32;84;23407;1;4.30;1;322591;0;0;0;1;1;28/10/2022;10;0
3210;42;16;173;21355;2;1.50;2;321025;373;0;1;1;1;28/10/2022;20;1
3218;65;39;94;23022;4;4.10;1;322285;120;0;1;1;1;28/10/2022;25;1
3226;52;28;38;25064;4;0.90;2;324400;0;0;0;0;1;28/10/2022;15;0
3227;32;8;82;23243;3;1.50;1;322513;0;0;0;1;1;28/10/2022;25;0
3229;27;2;45;24305;2;1.70;2;323455;0;0;0;0;1;28/10/2022;25;0
3231;65;40;48;24708;3;2.40;1;323947;0;0;0;0;1;28/10/2022;15;0
3237;44;14;19;24112;1;0.75;3;323020;0;0;0;0;1;28/10/2022;15;0
3238;35;9;22;24085;3;0.10;2;322903;0;0;1;1;1;28/10/2022;25;0
3246;47;22;81;20002;4;3.60;3;320007;0;0;0;1;1;28/10/2022;20;0
3248;44;20;113;25032;2;3.30;1;324253;0;0;0;1;1;28/10/2022;25;0
3251;36;11;101;20212;3;1.20;3;320395;0;1;0;0;1;28/10/2022;20;0
3252;52;26;78;20720;3;3.00;2;320653;0;0;0;0;1;28/10/2022;15;0
3254;55;30;35;24025;1;1.50;2;322787;118;0;0;0;1;28/10/2022;10;0
3256;34;7;82;25741;4;2.00;2;324782;0;0;0;1;1;28/10/2022;25;0
3260;33;8;54;22251;3;2.30;1;321806;0;0;0;0;1;28/10/2022;25;0
3267;57;31;39;22821;1;2.20;3;322199;0;0;0;1;1;28/10/2022;10;0
3272;52;27;93;20221;4;4.10;2;320405;0;0;0;0;1;28/10/2022;20;1
3282;51;25;62;25014;2;1.50;2;324196;0;0;0;1;1;28/10/2022;25;0
3285;25;-1;101;25812;4;2.10;3;324842;0;0;0;0;1;28/10/2022;10;0
3287;62;36;58;25020;1;2.80;2;324210;0;0;0;0;1;28/10/2022;15;0
3290;50;25;44;24303;1;0.30;1;323321;187;0;0;1;1;28/10/2022;25;0
3298;57;32;23;23407;1;0.30;3;322594;0;0;0;1;1;28/10/2022;10;0
3302;48;22;59;20086;4;2.60;1;320375;0;0;0;1;1;28/10/2022;15;0
3304;55;29;28;24532;2;0.70;2;323627;82;0;0;1;1;28/10/2022;15;0
3309;48;23;108;22120;2;3.80;3;321594;0;0;0;0;1;28/10/2022;15;0
3311;53;29;95;24720;4;1.00;2;324082;0;0;0;1;1;28/10/2022;25;0
3320;60;35;153;25136;3;2.00;3;324495;0;0;0;0;1;28/10/2022;20;1
3321;50;25;114;22104;1;0.60;1;321548;0;0;0;0;1;28/10/2022;25;0
3323;41;16;104;22008;1;4.00;3;321307;0;0;1;1;1;28/10/2022;25;0
3328;42;18;164;23407;1;1.30;3;322595;0;1;1;1;1;28/10/2022;15;1
3330;35;10;132;24123;1;3.80;1;323094;82;0;0;0;1;28/10/2022;25;0
3332;67;42;21;24607;3;0.10;3;323814;0;0;0;0;1;28/10/2022;20;0
3333;36;9;49;24402;2;1.67;2;323520;0;0;0;0;1;28/10/2022;15;0
